Date,y_true,y_pred
2023-03-05,194.0,183.79845608991923
2023-03-05,110.0,110.40235388559987
2023-03-05,43.0,55.04571765836242
2023-03-05,186.0,180.67179809549697
2023-03-05,168.0,157.6187061451048
2023-03-05,106.0,110.85438807960644
2023-03-05,170.0,163.29118204556315
2023-03-05,25.0,60.59604275892057
2023-03-05,167.0,165.7962712410849
2023-03-05,66.0,59.622106883813714
2023-03-05,164.0,164.9104955289751
2023-03-05,172.0,170.49775205569475
2023-03-05,101.0,111.34144667514134
2023-03-05,53.0,35.494704536054044
2023-03-05,20.0,56.20132310127681
2023-03-05,59.0,64.0040664298112
2023-03-05,183.0,179.4333255870714
2023-03-05,129.0,132.33657059379343
2023-03-05,57.0,44.594009466835075
2023-03-05,130.0,128.1313392347174
2023-03-05,99.0,95.2855728349235
2023-03-05,124.0,127.31970359049335
2023-03-05,102.0,105.56834257809012
2023-03-05,87.0,87.97422904897424
2023-03-05,158.0,155.94860306831748
2023-03-05,133.0,134.37733463862838
2023-03-05,197.0,190.96706353107743
2023-03-05,82.0,72.704656951713
2023-03-05,149.0,147.12685646990056
2023-03-05,73.0,67.78668524801157
2023-03-05,132.0,128.58153485355368
2023-03-06,2.0,14.500757417070567
2023-03-06,100.0,91.8339635768161
2023-03-06,168.0,161.66454898715222
2023-03-06,118.0,116.3176622994585
2023-03-06,106.0,94.60558070186998
2023-03-06,112.0,87.0044466252263
2023-03-06,115.0,107.7113470570661
2023-03-06,132.0,129.56729346379876
2023-03-06,177.0,176.46159454545327
2023-03-06,199.0,189.75384791583468
2023-03-06,163.0,157.06860192986107
2023-03-06,188.0,184.32981010365188
2023-03-06,105.0,88.07931336016155
2023-03-06,34.0,69.75113406480384
2023-03-06,116.0,74.44608957740186
2023-03-06,143.0,138.18136420089286
2023-03-06,170.0,168.8290441648759
2023-03-06,36.0,28.538761984593663
2023-03-06,62.0,51.84163479458214
2023-03-06,18.0,14.256439669028158
2023-03-06,183.0,180.29565027267793
2023-03-06,138.0,139.55027462525248
2023-03-06,156.0,148.0794213803147
2023-03-06,15.0,34.60066399360893
2023-03-06,70.0,61.35949209668297
2023-03-06,179.0,175.02058857469444
2023-03-06,114.0,103.25802549659613
2023-03-06,131.0,126.13830425860564
2023-03-06,140.0,137.35875908885114
2023-03-06,196.0,193.75895397056908
2023-03-06,144.0,145.67406895594445
2023-03-06,82.0,82.25863768125025
2023-03-06,151.0,157.15837150526727
2023-03-06,175.0,171.4049255900619
2023-03-06,78.0,75.97371478914437
2023-03-06,98.0,92.47853120745995
2023-03-06,184.0,177.77599340374698
2023-03-06,80.0,73.54411844629216
2023-03-06,137.0,144.8542913653648
2023-03-06,96.0,95.98740295032331
2023-03-06,162.0,156.61699578074544
2023-03-06,24.0,43.48802920730628
2023-03-06,50.0,37.0508404739937
2023-03-06,58.0,72.77793192227178
2023-03-06,136.0,135.98609175877658
2023-03-06,66.0,57.49890333653544
2023-03-06,181.0,183.54138440728119
2023-03-06,155.0,144.8431121161573
2023-03-06,38.0,26.656318322826642
2023-03-06,53.0,27.495493553365073
2023-03-06,25.0,51.89023614360097
2023-03-06,21.0,21.738260565240267
2023-03-06,90.0,79.36532695979587
2023-03-06,79.0,75.48463093337317
2023-03-06,84.0,82.31498156490878
2023-03-06,141.0,153.96508947356747
2023-03-06,99.0,94.34126092082175
2023-03-06,149.0,113.37659727296693
2023-03-06,109.0,96.03592927421019
2023-03-06,189.0,186.78985278288232
2023-03-06,167.0,165.11938748349826
2023-03-06,125.0,106.07650328340641
2023-03-06,67.0,60.179060065587954
2023-03-06,107.0,110.9334922616612
2023-03-06,148.0,148.7785319944056
2023-03-06,41.0,35.59880385614423
2023-03-06,46.0,51.619232881834705
2023-03-06,117.0,102.1309917518096
2023-03-06,124.0,126.37861473624076
2023-03-06,15.0,19.756170908416042
2023-03-06,27.0,39.293983883126806
2023-03-06,146.0,136.72023061214708
2023-03-06,0.0,133.41220901208192
2023-03-06,23.0,12.703145507738705
2023-03-06,86.0,87.62757314261462
2023-03-06,169.0,160.77166893507976
2023-03-06,142.0,146.90775563502146
2023-03-06,33.0,31.931447538187754
2023-03-06,159.0,155.67803100002803
2023-03-06,83.0,72.7319670082088
2023-03-06,127.0,124.66541727265911
2023-03-06,194.0,187.33325687797105
2023-03-06,180.0,190.20124185548363
2023-03-06,197.0,190.90686542284044
2023-03-06,5.0,23.182612395284426
2023-03-06,173.0,173.01981890049953
2023-03-06,0.0,22.03506615448055
2023-03-06,44.0,43.341569032348474
2023-03-06,64.0,53.68868189794915
2023-03-06,122.0,126.90873731246222
2023-03-06,51.0,45.012095066098794
2023-03-06,120.0,123.50997052719045
2023-03-06,93.0,88.23002931542042
2023-03-06,29.0,30.265177647779407
2023-03-06,16.0,19.29757809125194
2023-03-06,0.0,10.32943245353961
2023-03-06,128.0,129.44776827878252
2023-03-06,158.0,144.44336405741862
2023-03-06,20.0,23.52607415614499
2023-03-06,195.0,191.28029374435053
2023-03-06,192.0,189.296213192609
2023-03-06,65.0,39.61880940211566
2023-03-06,12.0,27.581115690731323
2023-03-06,160.0,157.98570772962674
2023-03-06,68.0,62.398678955776425
2023-03-06,59.0,50.56918251695241
2023-03-06,187.0,183.10938576138003
2023-03-06,133.0,149.62717194993294
2023-03-06,178.0,177.95750641008243
2023-03-06,19.0,28.14030803439682
2023-03-06,152.0,146.47370519878274
2023-03-06,191.0,191.129636341196
2023-03-06,171.0,164.59786356995363
2023-03-06,39.0,37.867131876601384
2023-03-06,94.0,102.34676392651275
2023-03-06,24.0,34.82024783332956
2023-03-06,75.0,56.996672110855314
2023-03-06,121.0,116.36318733862413
2023-03-06,108.0,101.39266552532912
2023-03-06,97.0,94.21678656331235
2023-03-06,164.0,163.71282159175746
2023-03-06,40.0,37.47815852515456
2023-03-06,193.0,183.94172587526342
2023-03-06,8.0,29.83905812097439
2023-03-06,182.0,176.7969379421217
2023-03-06,69.0,53.42112225923849
2023-03-06,74.0,60.73291771317511
2023-03-06,154.0,142.39789757169618
2023-03-06,49.0,45.570187898016556
2023-03-06,166.0,161.60391798767728
2023-03-06,17.0,18.65612965882449
2023-03-06,28.0,20.112466839730878
2023-03-06,123.0,114.98731189037628
2023-03-06,85.0,80.68175883033888
2023-03-06,76.0,87.47210911349302
2023-03-06,32.0,29.846790760933253
2023-03-06,31.0,36.87233953151846
2023-03-06,110.0,92.81796748485274
2023-03-06,101.0,103.50677856127564
2023-03-06,16.0,37.11723825015957
2023-03-06,42.0,31.191170516930512
2023-03-06,60.0,45.975171193979925
2023-03-06,161.0,157.37203596335834
2023-03-06,157.0,157.64947916777228
2023-03-06,72.0,65.7635082515688
2023-03-06,150.0,151.3889156864783
2023-03-06,174.0,169.45987226922168
2023-03-06,147.0,143.64015060759422
2023-03-06,87.0,86.7404561549583
2023-03-06,126.0,122.20551463692372
2023-03-06,176.0,173.14772589859982
2023-03-06,22.0,27.510777432776294
2023-03-06,54.0,41.423208575949
2023-03-06,153.0,136.43470805322002
2023-03-06,172.0,165.96602693461904
2023-03-06,55.0,42.682906880727884
2023-03-06,77.0,75.8220996550923
2023-03-06,130.0,126.9009472927264
2023-03-06,104.0,109.63175304488666
2023-03-06,56.0,54.29172610687894
2023-03-06,88.0,85.84656078754678
2023-03-06,198.0,187.3683646679604
2023-03-06,81.0,83.33305597864982
2023-03-06,30.0,48.21181215048868
2023-03-07,105.0,86.49755640803315
2023-03-07,98.0,96.19351786002892
2023-03-07,107.0,98.9614416006179
2023-03-07,199.0,190.27218046942522
2023-03-07,64.0,55.01574023536926
2023-03-07,94.0,103.67608561394835
2023-03-07,28.0,29.398262216796983
2023-03-07,10.0,22.39918194795002
2023-03-07,27.0,47.032979635783136
2023-03-07,146.0,138.7453076046141
2023-03-07,181.0,190.30643943580603
2023-03-07,15.0,13.3579392205256
2023-03-07,32.0,25.564319033964438
2023-03-07,118.0,119.60802197232621
2023-03-07,132.0,129.47365653868155
2023-03-07,35.0,28.506722714189266
2023-03-07,0.0,133.2182419065697
2023-03-07,177.0,177.04642716455774
2023-03-07,84.0,87.74183175489087
2023-03-07,86.0,84.63674522452526
2023-03-07,185.0,179.73811967420352
2023-03-07,78.0,79.93834613382109
2023-03-07,134.0,136.41859921353878
2023-03-07,182.0,178.37283915399166
2023-03-07,121.0,114.93241649580864
2023-03-07,197.0,190.81876845363007
2023-03-07,51.0,25.917561306843165
2023-03-07,152.0,153.62299426951688
2023-03-07,142.0,115.13625953647104
2023-03-07,179.0,176.40266684347355
2023-03-07,76.0,79.27557615980028
2023-03-07,173.0,164.80473018371353
2023-03-07,25.0,23.423652571111518
2023-03-07,60.0,42.59008102105576
2023-03-07,145.0,143.27123170246216
2023-03-07,99.0,99.57392432922096
2023-03-07,83.0,81.2937416348272
2023-03-07,168.0,161.87162800813172
2023-03-07,90.0,81.27528339392325
2023-03-07,77.0,84.35943669182565
2023-03-07,196.0,193.74059042403766
2023-03-07,149.0,151.79684708282275
2023-03-07,55.0,31.845652000603202
2023-03-07,37.0,28.00477565349263
2023-03-07,91.0,70.47502422554713
2023-03-07,123.0,120.03891072997571
2023-03-07,125.0,133.02734805490144
2023-03-07,174.0,176.10113983193173
2023-03-07,194.0,191.86381496992138
2023-03-07,191.0,190.9533531593716
2023-03-07,29.0,24.156634853726466
2023-03-07,166.0,163.57540774865862
2023-03-07,192.0,182.5052844418872
2023-03-07,0.0,33.516836209668405
2023-03-07,36.0,41.92231034569098
2023-03-07,172.0,168.21168616153372
2023-03-07,52.0,34.768536250028774
2023-03-07,169.0,172.05535089896745
2023-03-07,130.0,145.7078138644823
2023-03-07,30.0,17.936279887647306
2023-03-07,193.0,189.66991671516814
2023-03-07,156.0,154.81696884586705
2023-03-07,63.0,79.82658015712022
2023-03-07,116.0,118.84900641984918
2023-03-07,170.0,167.67772874344394
2023-03-07,6.0,19.313185429178414
2023-03-07,102.0,110.28502808578116
2023-03-07,21.0,11.047112239709032
2023-03-07,108.0,103.04745790607349
2023-03-07,110.0,105.02350634949475
2023-03-07,137.0,117.19988866940369
2023-03-07,82.0,79.63307271720588
2023-03-07,28.0,37.91587989375033
2023-03-07,163.0,166.0590167433965
2023-03-07,126.0,138.28152619045744
2023-03-07,92.0,73.9834867412019
2023-03-07,151.0,149.06837458096555
2023-03-07,8.0,21.694286341430008
2023-03-07,164.0,164.43630413583205
2023-03-07,42.0,44.13216907691193
2023-03-07,113.0,110.62297448283289
2023-03-07,88.0,76.85128838689896
2023-03-07,190.0,184.38067924773705
2023-03-07,96.0,95.96025236096564
2023-03-07,39.0,38.910255460259734
2023-03-07,71.0,48.169210139121844
2023-03-07,198.0,188.4405623795701
2023-03-07,153.0,142.6428087289821
2023-03-07,135.0,134.5455931829704
2023-03-07,9.0,34.87309062827316
2023-03-07,148.0,145.57413088149792
2023-03-07,29.0,39.90759790389968
2023-03-07,165.0,152.69238727615215
2023-03-07,95.0,68.94514527193957
2023-03-07,51.0,34.59651458198819
2023-03-07,23.0,31.925549961772433
2023-03-07,114.0,112.102184101215
2023-03-07,87.0,73.67019058417468
2023-03-07,74.0,88.68067034198873
2023-03-07,147.0,123.1757594339652
2023-03-07,161.0,150.90410655015043
2023-03-07,48.0,56.54932311233853
2023-03-07,144.0,150.51760366468503
2023-03-07,143.0,147.15910645110233
2023-03-07,178.0,164.70465501370975
2023-03-07,124.0,127.01661239688265
2023-03-07,160.0,139.24906198683155
2023-03-07,171.0,169.804920986367
2023-03-07,136.0,129.89026614975145
2023-03-07,1.0,11.041020426862797
2023-03-07,43.0,30.87168551204629
2023-03-07,150.0,163.70476626297577
2023-03-07,54.0,108.73306873511831
2023-03-07,188.0,183.25049351437747
2023-03-07,93.0,89.22340107448919
2023-03-07,117.0,107.02882077438831
2023-03-07,0.0,7.937379033676458
2023-03-07,25.0,23.554244503214868
2023-03-07,159.0,156.43609193059933
2023-03-07,53.0,51.72368202948744
2023-03-07,141.0,141.00707082352426
2023-03-07,157.0,151.09111186222611
2023-03-07,5.0,12.16492314208767
2023-03-07,19.0,21.516402432633537
2023-03-07,131.0,134.20124326939197
2023-03-07,12.0,13.18732788077745
2023-03-07,119.0,92.77581483775144
2023-03-07,44.0,56.920589280042016
2023-03-07,44.0,30.807758604496804
2023-03-07,38.0,30.300298804482303
2023-03-07,120.0,109.50724113387838
2023-03-07,58.0,57.62754402761645
2023-03-07,180.0,180.13051504547863
2023-03-07,111.0,107.38007473456891
2023-03-07,0.0,7.343819782665155
2023-03-07,129.0,127.03779841788109
2023-03-07,128.0,112.75822891941485
2023-03-07,49.0,38.614238483017814
2023-03-07,85.0,84.99918994448946
2023-03-07,133.0,133.6580671291595
2023-03-07,103.0,100.30964501135418
2023-03-07,122.0,124.85119288323992
2023-03-07,5.0,34.41889924692801
2023-03-07,176.0,171.4893843763389
2023-03-07,59.0,73.0606346325616
2023-03-07,106.0,105.313368116778
2023-03-07,66.0,48.47531400389231
2023-03-07,73.0,59.726236814676284
2023-03-07,167.0,168.02355319171377
2023-03-07,81.0,100.33329281557465
2023-03-07,154.0,149.484668205697
2023-03-07,158.0,153.86188634339976
2023-03-07,112.0,105.70507647623741
2023-03-07,75.0,96.86082390065009
2023-03-07,38.0,36.50496017676315
2023-03-07,57.0,67.347161685417
2023-03-07,20.0,32.0814562091073
2023-03-07,183.0,179.82255039501098
2023-03-07,41.0,39.85629566792855
2023-03-07,9.0,19.10357044203127
2023-03-07,26.0,14.078063629062868
2023-03-07,67.0,62.19651361191549
2023-03-07,189.0,186.80584794677696
2023-03-07,140.0,136.70987030051876
2023-03-07,162.0,156.76399339640048
2023-03-07,40.0,24.502096918345526
2023-03-07,127.0,125.71982396849654
2023-03-07,195.0,187.50827712437606
2023-03-07,69.0,63.311186095760384
2023-03-07,61.0,54.67858766104259
2023-03-07,62.0,55.61680102021965
2023-03-07,175.0,164.00163606263152
2023-03-07,20.0,22.30144047315607
2023-03-07,56.0,53.693449312250294
2023-03-08,0.0,-1.753912969775334
2023-03-08,192.0,182.30991690142454
2023-03-08,11.0,14.689640839429277
2023-03-08,109.0,107.30467738421956
2023-03-08,164.0,154.64724323767157
2023-03-08,18.0,32.7520582000748
2023-03-08,9.0,20.417949351248176
2023-03-08,163.0,146.31460702646598
2023-03-08,188.0,181.70416619351963
2023-03-08,57.0,46.60923947943495
2023-03-08,73.0,71.61137950324166
2023-03-08,194.0,191.7953927387892
2023-03-08,172.0,172.45288281428938
2023-03-08,193.0,189.18669114361936
2023-03-08,13.0,18.692109731787177
2023-03-08,146.0,142.47723334169382
2023-03-08,140.0,125.3964393912502
2023-03-08,136.0,118.14717973822681
2023-03-08,141.0,131.51537581138297
2023-03-08,42.0,34.76596882554705
2023-03-08,21.0,15.865630649415909
2023-03-08,161.0,153.75305805098196
2023-03-08,169.0,166.9409144058445
2023-03-08,72.0,75.07808737228035
2023-03-08,100.0,110.28685648509556
2023-03-08,91.0,97.45730670221621
2023-03-08,118.0,137.58537110665264
2023-03-08,2.0,12.1504987426252
2023-03-08,60.0,49.7539304963481
2023-03-08,50.0,56.851505800180696
2023-03-08,43.0,45.15135503573286
2023-03-08,34.0,53.33126630382286
2023-03-08,92.0,92.12925877294956
2023-03-08,35.0,39.11283031384316
2023-03-08,20.0,25.304159045057435
2023-03-08,74.0,87.05701017938269
2023-03-08,151.0,153.3141707014506
2023-03-08,77.0,69.36761579038401
2023-03-08,197.0,190.65141647705332
2023-03-08,110.0,111.82308484549866
2023-03-08,36.0,36.283608672094374
2023-03-08,80.0,73.66761758726419
2023-03-08,63.0,61.933373136244604
2023-03-08,99.0,92.74608587970259
2023-03-08,128.0,100.68870661284595
2023-03-08,179.0,175.95783653014917
2023-03-08,85.0,104.12554103662876
2023-03-08,79.0,70.56730840547462
2023-03-08,112.0,116.51232497808589
2023-03-08,6.0,6.371574041608639
2023-03-08,50.0,39.18187135426455
2023-03-08,14.0,8.372201810872866
2023-03-08,150.0,142.3236187923579
2023-03-08,129.0,131.83528353031036
2023-03-08,189.0,184.4104039640608
2023-03-08,52.0,55.76104105429431
2023-03-08,32.0,26.605630976527593
2023-03-08,175.0,178.81959021902597
2023-03-08,54.0,59.90998651812717
2023-03-08,170.0,167.39041303765728
2023-03-08,64.0,54.01883443751381
2023-03-08,36.0,38.23624748026251
2023-03-08,29.0,35.26104741420425
2023-03-08,21.0,21.688640546293076
2023-03-08,162.0,164.65557477475917
2023-03-08,66.0,72.75421538741338
2023-03-08,95.0,73.15819867409328
2023-03-08,122.0,129.470174026068
2023-03-08,157.0,154.23186183366116
2023-03-08,114.0,103.30367693002937
2023-03-08,103.0,89.99096844742408
2023-03-08,177.0,165.64412698739295
2023-03-08,39.0,49.14724959624265
2023-03-08,22.0,18.610482667764394
2023-03-08,89.0,91.50834375327906
2023-03-08,55.0,44.80011052532635
2023-03-08,17.0,22.824498202255864
2023-03-08,176.0,165.633300874049
2023-03-08,183.0,170.80340607036
2023-03-08,0.0,7.303805099907406
2023-03-08,27.0,24.62665405701639
2023-03-08,133.0,131.40421123885844
2023-03-08,46.0,64.67734006859521
2023-03-08,58.0,41.92939316429215
2023-03-08,160.0,154.56047724669193
2023-03-08,154.0,150.8478062782592
2023-03-08,27.0,34.491141420524414
2023-03-08,30.0,27.50704043654408
2023-03-08,83.0,73.61265798629762
2023-03-08,123.0,132.77178886710516
2023-03-08,184.0,177.7266967205163
2023-03-08,195.0,187.81326988897337
2023-03-08,127.0,139.84956045503392
2023-03-08,19.0,11.647963645804582
2023-03-08,185.0,180.67530584576335
2023-03-08,155.0,153.54179024298412
2023-03-08,144.0,121.4492902643313
2023-03-08,145.0,143.8453757077538
2023-03-08,78.0,55.84728152046547
2023-03-08,166.0,159.30474704292618
2023-03-08,196.0,194.16962465490644
2023-03-08,75.0,78.15303810163736
2023-03-08,105.0,105.52475121378001
2023-03-08,107.0,99.57506276878188
2023-03-08,178.0,178.62856875179668
2023-03-08,119.0,123.19266471684595
2023-03-08,84.0,87.5122359366691
2023-03-08,138.0,123.38899168596723
2023-03-08,190.0,186.8303900847825
2023-03-08,38.0,34.97034433642214
2023-03-08,159.0,157.0432971845247
2023-03-08,22.0,19.53627657559754
2023-03-08,88.0,98.57790393813252
2023-03-08,111.0,107.45329551486951
2023-03-08,173.0,169.85180850167148
2023-03-08,113.0,100.21986404817063
2023-03-08,45.0,105.6131518481274
2023-03-08,152.0,140.2328041397208
2023-03-08,174.0,171.8225021388836
2023-03-08,147.0,144.55563690229957
2023-03-08,143.0,145.5416658672467
2023-03-08,48.0,47.22681093952539
2023-03-08,0.0,8.942174634907062
2023-03-08,108.0,98.20714282474347
2023-03-08,47.0,48.23226605346878
2023-03-08,11.0,19.894052532166658
2023-03-08,4.0,15.919909859185331
2023-03-08,121.0,104.20617629096552
2023-03-08,187.0,182.70796206664184
2023-03-08,9.0,8.984649448075176
2023-03-08,120.0,121.58778019539069
2023-03-08,139.0,141.57826939251981
2023-03-08,5.0,43.00435838640176
2023-03-08,49.0,36.640707107554825
2023-03-08,86.0,93.99812770506556
2023-03-08,158.0,149.30890756248803
2023-03-08,27.0,29.551147635646423
2023-03-08,115.0,121.50085336429748
2023-03-08,81.0,82.72592623837373
2023-03-08,132.0,127.14909927801524
2023-03-08,67.0,61.98756665784768
2023-03-08,117.0,110.20635962278104
2023-03-08,17.0,19.50703256173233
2023-03-08,199.0,189.8155151077942
2023-03-08,168.0,162.1502733740047
2023-03-08,131.0,132.89708135692376
2023-03-08,25.0,31.258372171556285
2023-03-08,97.0,104.90242101947013
2023-03-08,94.0,101.00276513160647
2023-03-08,90.0,81.68931100321532
2023-03-08,87.0,40.42309187571415
2023-03-08,167.0,168.27931105697525
2023-03-08,198.0,189.4743373734466
2023-03-08,134.0,132.01219929077243
2023-03-08,71.0,59.704194662963
2023-03-08,98.0,86.13825418593494
2023-03-08,156.0,146.8374621202282
2023-03-08,0.0,30.679756140992698
2023-03-08,116.0,107.23690873033047
2023-03-08,61.0,39.338429160312295
2023-03-08,148.0,146.140764711124
2023-03-08,191.0,191.21805595963514
2023-03-08,56.0,56.76082335715982
2023-03-08,165.0,168.42992605894509
2023-03-08,96.0,72.40428639080568
2023-03-08,57.0,39.77369520525059
2023-03-08,82.0,73.42814361471392
2023-03-08,180.0,177.98272150804127
2023-03-08,171.0,166.65397667227805
2023-03-08,125.0,120.62816473397596
2023-03-08,135.0,146.92158694868726
2023-03-08,0.0,2.994894465401084
2023-03-08,59.0,72.89101038162896
2023-03-08,142.0,136.40419831705165
2023-03-08,18.0,15.902990078196595
2023-03-08,126.0,126.86316220062591
2023-03-08,0.0,5.157939357287605
2023-03-08,68.0,64.021715787532
2023-03-08,181.0,189.71450853366846
2023-03-08,42.0,19.38755991550146
2023-03-08,137.0,114.74073862619721
2023-03-08,0.0,133.20054425312745
2023-03-08,104.0,116.22340127513725
2023-03-08,153.0,151.02959488961753
2023-03-08,22.0,14.769018204002847
2023-03-08,3.0,4.5628506684049075
2023-03-08,22.0,12.389413552468694
2023-03-08,102.0,106.11872724336483
2023-03-09,120.0,105.58995410135441
2023-03-09,23.0,28.072746093838703
2023-03-09,187.0,182.07331789851605
2023-03-09,23.0,19.71020462003878
2023-03-09,121.0,109.30049182899177
2023-03-09,11.0,23.788782264672847
2023-03-09,85.0,71.71438254471349
2023-03-09,0.0,-0.2482824258746017
2023-03-09,63.0,64.92214159117158
2023-03-09,172.0,170.85298199170023
2023-03-09,51.0,44.82629235905006
2023-03-09,33.0,24.04770173067429
2023-03-09,31.0,53.6647422109709
2023-03-09,5.0,15.26180036977405
2023-03-09,168.0,169.00525142907722
2023-03-09,52.0,49.01063430075593
2023-03-09,150.0,142.36420394641164
2023-03-09,177.0,176.53251559188917
2023-03-09,0.0,7.8152405113670484
2023-03-09,0.0,5.1919515973609895
2023-03-09,148.0,150.67156993865382
2023-03-09,193.0,183.81571418923323
2023-03-09,17.0,24.841007827967303
2023-03-09,153.0,140.0003252750586
2023-03-09,67.0,55.05046407673579
2023-03-09,53.0,43.21289902428239
2023-03-09,47.0,50.4156656495209
2023-03-09,83.0,77.06672095350606
2023-03-09,141.0,128.25006950788585
2023-03-09,164.0,160.03283551563354
2023-03-09,41.0,46.55850137263863
2023-03-09,20.0,12.002464733837503
2023-03-09,130.0,130.62405852747105
2023-03-09,196.0,194.34168593724792
2023-03-09,116.0,120.41430139643276
2023-03-09,137.0,141.22923117178212
2023-03-09,184.0,181.0777453403414
2023-03-09,178.0,182.87859363664185
2023-03-09,99.0,109.44769781212827
2023-03-09,65.0,71.21545982412904
2023-03-09,45.0,56.715171074846026
2023-03-09,197.0,190.69811823669937
2023-03-09,35.0,34.144179099060345
2023-03-09,111.0,107.90992655211448
2023-03-09,80.0,76.97180655526745
2023-03-09,138.0,137.80780403280744
2023-03-09,145.0,136.93002105763685
2023-03-09,123.0,106.5107818764883
2023-03-09,0.0,65.60773101763714
2023-03-09,84.0,73.53001467752823
2023-03-09,112.0,113.82113522037157
2023-03-09,169.0,160.14537245763893
2023-03-09,10.0,5.883546403966455
2023-03-09,24.0,15.577845991988912
