y_pred;ci_lower;ci_upper
125.55644;65.921875;185.19101
26.691902;-32.94266;86.32646
113.48165;53.847088;173.11621
99.538826;39.904263;159.17339
56.82499;-2.8095741;116.45955
94.683685;35.04912;154.31825
109.46999;49.83543;169.10455
125.76418;66.12962;185.39874
87.40658;27.772015;147.04114
156.39865;96.764084;216.03322
157.9409;98.306335;217.57547
167.32248;107.68791;226.95705
66.83119;7.1966286;126.46576
93.163506;33.528942;152.79807
26.140549;-33.494015;85.775116
66.21797;6.5834084;125.85254
125.625374;65.990814;185.25993
145.32799;85.69342;204.96255
191.28558;131.65102;250.92015
160.50157;100.867004;220.13614
58.149147;-1.4854164;117.78371
52.970703;-6.6638603;112.60527
100.7034;41.068836;160.33797
146.64012;87.005554;206.27469
137.08784;77.45328;196.72241
181.21883;121.58426;240.8534
171.73338;112.098816;231.36795
53.16566;-6.4689026;112.800224
92.45171;32.81715;152.08627
48.94566;-10.688904;108.58022
69.85218;10.217617;129.48674
142.3522;82.717636;201.98677
189.66158;130.02701;249.29614
187.77917;128.1446;247.41374
9.440026;-50.19454;69.07459
155.04366;95.40909;214.67822
112.35185;52.71729;171.98642
22.101288;-37.533276;81.735855
20.160706;-39.473858;79.79527
71.35375;11.719189;130.98831
184.05876;124.424194;243.69333
96.928055;37.29349;156.56262
135.06476;75.43019;194.69933
193.99199;134.35742;253.62656
110.50961;50.87505;170.14418
155.97061;96.336044;215.60518
141.20709;81.572525;200.84166
157.65997;98.025406;217.29454
137.05591;77.42134;196.69048
175.8368;116.20224;235.47137
55.9198;-3.7147636;115.55437
166.09366;106.45909;225.72823
46.50054;-13.134022;106.1351
150.60027;90.9657;210.23483
167.08185;107.44728;226.71642
76.36654;16.731976;136.0011
150.74782;91.11325;210.38239
122.05634;62.42178;181.6909
160.76631;101.131744;220.40088
28.938507;-30.696056;88.573074
105.59525;45.96069;165.22981
67.43456;7.799999;127.06912
93.43591;33.80135;153.07048
92.19368;32.559116;151.82825
102.35744;42.722874;161.992
109.46504;49.83048;169.09961
73.14482;13.510258;132.77939
158.60199;98.96742;218.23656
27.174202;-32.46036;86.80876
112.34373;52.709164;171.97829
186.14468;126.51012;245.77925
122.24466;62.610096;181.87923
177.1806;117.546036;236.81517
146.94572;87.31116;206.58029
77.77412;18.139553;137.40868
166.18787;106.5533;225.82243
65.64382;6.0092583;125.27838
147.14221;87.507645;206.77678
93.72152;34.086956;153.35608
99.792854;40.15829;159.42741
177.16853;117.533966;236.8031
79.64763;20.013065;139.2822
48.477077;-11.157486;108.11164
184.22696;124.59239;243.86153
91.068794;31.43423;150.70335
176.12004;116.48547;235.75461
25.716774;-33.91779;85.35133
96.1066;36.472034;155.74117
57.343792;-2.2907715;116.978355
186.3997;126.76514;246.03427
76.9786;17.344036;136.61316
34.6125;-25.022064;94.24706
175.86592;116.23135;235.50049
96.60836;36.973797;156.24292
49.47412;-10.160442;109.10869
132.80995;73.175385;192.44452
192.76743;133.13286;252.402
132.56975;72.93518;192.20432
57.626724;-2.0078392;117.26129
46.116238;-13.518326;105.7508
97.61185;37.977283;157.24641
182.507;122.87244;242.14157
36.03514;-23.599422;95.66971
185.5284;125.89383;245.16296
64.594025;4.959461;124.22859
37.484108;-22.150455;97.11867
44.166996;-15.467567;103.80156
74.79531;15.160748;134.42987
43.766132;-15.868431;103.400696
120.384384;60.74982;180.01895
167.49255;107.85799;227.12712
149.43489;89.80032;209.06946
143.12996;83.49539;202.76453
188.99588;129.36131;248.63045
90.933754;31.29919;150.56831
79.168236;19.533672;138.8028
67.0481;7.41354;126.68266
133.3714;73.73683;193.00597
9.37497;-50.259594;69.00954
180.41415;120.77959;240.04872
87.76734;28.132778;147.4019
69.15637;9.521809;128.79094
124.2744;64.63983;183.90897
34.837933;-24.79663;94.472496
137.1359;77.50133;196.77046
179.13951;119.504944;238.77408
110.586105;50.95154;170.22067
60.54688;0.91231537;120.18144
178.23846;118.6039;237.87303
152.87767;93.2431;212.51224
113.07134;53.43678;172.7059
160.22733;100.59276;219.8619
76.85241;17.217846;136.48697
165.24654;105.61197;224.8811
56.709385;-2.9251785;116.34395
165.32631;105.69174;224.96088
169.81169;110.177124;229.44626
116.064285;56.42972;175.69885
27.500206;-32.134357;87.134766
72.734116;13.099552;132.36868
66.289375;6.654812;125.923935
177.80446;118.16989;237.43903
133.86035;74.225784;193.49492
38.928314;-20.70625;98.56288
127.27794;67.64337;186.9125
93.58923;33.95467;153.2238
128.83578;69.20122;188.47035
107.19797;47.563404;166.83253
88.41915;28.784588;148.05371
155.01175;95.37718;214.64632
135.00635;75.37178;194.64091
188.21188;128.57732;247.84645
68.459564;8.825001;128.09413
146.27141;86.63684;205.90598
65.405815;5.7712517;125.040375
127.020355;67.38579;186.65492
20.209732;-39.42483;79.8443
88.104614;28.47005;147.73918
158.77121;99.13664;218.40578
115.549355;55.91479;175.18391
89.40186;29.7673;149.03642
75.58922;15.954655;135.22379
104.38269;44.748127;164.01726
128.4563;68.82173;188.09087
176.21571;116.58115;235.85028
185.53122;125.89665;245.16579
154.35979;94.72522;213.99435
182.65367;123.019104;242.28824
80.3518;20.717236;139.98636
86.07833;26.443768;145.71289
55.468822;-4.165741;115.103386
135.98074;76.346176;195.61531
168.29428;108.65971;227.92885
25.131287;-34.503277;84.765854
47.202408;-12.432156;106.836975
12.546792;-47.087772;72.18136
179.0606;119.426025;238.69516
140.25827;80.6237;199.89284
144.46217;84.82761;204.09674
43.552097;-16.082466;103.18666
57.413456;-2.2211075;117.04802
173.20323;113.568665;232.8378
98.35227;38.71771;157.98683
123.918015;64.28345;183.55258
136.15253;76.51796;195.7871
192.73549;133.10092;252.37006
146.4386;86.80403;206.07317
82.376755;22.742191;142.01132
159.97084;100.33627;219.60541
169.76309;110.128525;229.39766
75.04833;15.413769;134.68289
89.95693;30.322369;149.59149
174.93355;115.29898;234.56812
70.59578;10.961216;130.23035
148.44127;88.8067;208.07584
95.98165;36.347088;155.61621
154.15863;94.52406;213.7932
52.388023;-7.24654;112.02258
31.137085;-28.497478;90.77165
79.52687;19.892307;139.16144
135.97974;76.34517;195.6143
53.616535;-6.0180283;113.2511
184.70201;125.067444;244.33658
140.20456;80.56999;199.83913
21.475769;-38.158794;81.11034
15.847833;-43.78673;75.4824
64.170746;4.5361824;123.80531
22.075417;-37.559147;81.70998
74.508575;14.874012;134.14314
73.879196;14.244633;133.51376
81.54545;21.910885;141.18001
159.88612;100.25156;219.52069
92.21366;32.579098;151.84822
97.107735;37.47317;156.7423
90.115364;30.4808;149.74992
185.7805;126.145935;245.41507
164.26053;104.62596;223.8951
97.434326;37.799763;157.0689
57.064003;-2.5705605;116.69856
112.72988;53.095318;172.36444
149.13408;89.49951;208.76865
33.13213;-26.502434;92.76669
54.185482;-5.4490814;113.820045
95.34046;35.7059;154.97502
127.464905;67.83034;187.09947
21.928268;-37.706295;81.562836
