y_pred;ci_lower;ci_upper
106.62368;75.91246;137.3349
71.566086;40.854862;102.27731
145.75427;115.043045;176.4655
132.92874;102.217514;163.63997
167.32242;136.61119;198.03365
199.57648;168.86525;230.2877
43.36376;12.652538;74.07498
64.23094;33.51972;94.94217
124.629486;93.91826;155.34071
90.44016;59.72894;121.15138
98.91216;68.20094;129.62338
121.6298;90.91858;152.34102
72.71477;42.003544;103.425995
25.685127;-5.0260963;56.39635
145.93625;115.22502;176.64748
171.88788;141.17665;202.5991
10.801765;-19.909458;41.51299
167.09344;136.38222;197.80467
195.82388;165.11266;226.53511
185.74237;155.03114;216.4536
38.754948;8.043724;69.46617
21.773863;-8.937361;52.485085
37.423527;6.712303;68.13475
118.1508;87.439575;148.86203
153.70784;122.99661;184.41907
41.73207;11.020847;72.4433
50.810356;20.099133;81.521576
189.44507;158.73384;220.1563
88.24736;57.536137;118.95859
173.35484;142.64362;204.06607
164.29709;133.58586;195.00832
125.41827;94.70705;156.12949
174.14502;143.43379;204.85625
161.06671;130.35548;191.77794
162.75343;132.0422;193.46466
92.89373;62.182507;123.60495
142.86794;112.15671;173.57916
179.49628;148.78505;210.2075
87.84103;57.129803;118.552246
113.96438;83.25316;144.6756
128.6173;97.90607;159.32852
98.79429;68.08307;129.50551
55.02814;24.316917;85.739365
131.7361;101.02487;162.44733
54.17031;23.459087;84.88153
157.90451;127.19328;188.61574
13.894089;-16.817135;44.605312
38.516285;7.8050613;69.22751
19.878494;-10.832729;50.589718
93.57532;62.864094;124.286545
130.1971;99.48587;160.90833
51.159264;20.44804;81.87048
92.21896;61.50774;122.93019
171.42496;140.71373;202.13618
152.80345;122.092224;183.51468
181.7344;151.02318;212.44563
96.30451;65.59329;127.01573
38.93497;8.223747;69.646194
41.642017;10.930794;72.35324
95.9398;65.22858;126.65102
83.05346;52.342236;113.76468
105.40238;74.69116;136.1136
75.41224;44.701015;106.12346
57.446365;26.735142;88.15759
49.22482;18.513596;79.93604
26.838737;-3.872486;57.54996
34.076744;3.3655205;64.787964
22.386456;-8.324768;53.09768
28.749508;-1.9617157;59.46073
15.277917;-15.433307;45.98914
39.54932;8.838097;70.260544
55.273426;24.562202;85.98465
147.43646;116.725235;178.14769
136.83644;106.12521;167.54767
85.95668;55.245457;116.66791
135.20361;104.492386;165.91484
181.76114;151.04991;212.47237
18.210732;-12.500492;48.921955
69.49784;38.786617;100.20906
186.73886;156.02763;217.45009
61.626057;30.914833;92.33728
161.87393;131.1627;192.58516
22.831299;-7.879925;53.542522
75.60949;44.898266;106.32071
188.65;157.93877;219.36122
92.02329;61.31207;122.73451
56.644665;25.933441;87.35589
134.41066;103.69943;165.12189
149.20444;118.49321;179.91566
185.36179;154.65056;216.07301
108.261024;77.549805;138.97224
14.848517;-15.862706;45.559742
118.6556;87.94438;149.36682
135.82683;105.1156;166.53806
165.66696;134.95573;196.37819
87.313545;56.60232;118.024765
183.46255;152.75133;214.17378
115.01975;84.30853;145.73097
23.702982;-7.0082417;54.414207
21.2066;-9.504623;51.917824
23.048357;-7.6628666;53.759583
62.328342;31.617119;93.039566
43.729877;13.018654;74.4411
34.14223;3.4310074;64.853455
168.91444;138.20322;199.62567
22.74936;-7.9618645;53.460583
112.27591;81.56468;142.98714
49.18669;18.475468;79.89792
193.74017;163.02895;224.4514
79.00356;48.29234;109.71478
149.85754;119.14632;180.56877
33.518402;2.8071785;64.22963
25.093407;-5.617817;55.80463
186.52234;155.81111;217.23357
149.67519;118.96396;180.38641
53.07963;22.368408;83.790855
101.855286;71.14406;132.56651
66.14021;35.42899;96.85144
48.771603;18.060379;79.48283
194.14917;163.43794;224.8604
174.54137;143.83014;205.2526
88.45942;57.748196;119.17064
49.42606;18.714836;80.13728
9.519443;-21.19178;40.230667
108.480156;77.768936;139.19138
111.62702;80.9158;142.33824
192.05627;161.34505;222.7675
109.61317;78.90195;140.32439
197.3986;166.68738;228.10983
78.21046;47.499233;108.92168
74.86701;44.15579;105.57823
70.09866;39.38744;100.80989
8.345161;-22.366062;39.056385
69.43006;38.718838;100.14128
123.148705;92.437485;153.85992
107.068344;76.35712;137.77957
35.774685;5.0634613;66.48591
179.12448;148.41325;209.83571
156.9805;126.26927;187.69173
105.240456;74.529236;135.95168
37.936893;7.22567;68.64812
28.248232;-2.4629917;58.959457
