y_pred;ci_lower;ci_upper
96.54012745544507;72.66031490707441;120.41994000381574
79.77287605117552;55.89306350280485;103.65268859954618
144.02000391595212;120.14019136758145;167.89981646432278
139.37882858842454;115.49901604005387;163.2586411367952
171.14974121298658;147.26992866461592;195.02955376135725
201.00566344619236;177.1258508978217;224.88547599456302
35.068826095644795;11.189013547274133;58.94863864401546
72.90423360828684;49.02442105991618;96.78404615665751
135.69494393484504;111.81513138647438;159.5747564832157
98.30633152743944;74.42651897906877;122.1861440758101
98.79168879654522;74.91187624817455;122.67150134491588
120.092859378201;96.21304682983033;143.97267192657165
62.95970963726475;39.079897088894086;86.83952218563542
31.67414352571207;7.7943309773414065;55.553956074082734
145.98787577651268;122.10806322814202;169.86768832488335
174.2334370218857;150.35362447351503;198.11324957025636
8.693352966988625;-15.186459581382037;32.573165515359285
168.52034402776323;144.64053147939256;192.4001565761339
200.05097626101787;176.1711637126472;223.93078880938853
188.67361047203644;164.79379792366578;212.5534230204071
44.07208990693526;20.1922773585646;67.95190245530593
14.450459853860492;-9.42935269451017;38.33027240223115
43.40344877744429;19.523636229073627;67.28326132581495
118.4708725225673;94.59105997419664;142.35068507093797
156.02622738633215;132.1464148379615;179.90603993470282
35.20444756746618;11.32463501909552;59.08426011583684
69.11760446988207;45.2377919215114;92.99741701825273
190.64953890119278;166.76972635282212;214.52935144956345
96.09967303682035;72.21986048844968;119.97948558519101
178.77508279585484;154.89527024748418;202.6548953442255
168.07620306631813;144.19639051794746;191.9560156146888
129.35908969861072;105.47927715024005;153.23890224698138
176.27111992800747;152.3913073796368;200.15093247637813
165.79473107662244;141.91491852825177;189.6745436249931
163.61875741065157;139.7389448622809;187.49856995902223
92.32200518541411;68.44219263704345;116.20181773378478
144.56374130339495;120.68392875502428;168.4435538517656
181.08898711348706;157.2091745651164;204.96879966185773
91.95954027626375;68.07972772789309;115.83935282463442
125.95226209432106;102.07244954595039;149.8320746426917
131.26788039392355;107.38806784555288;155.1476929422942
104.35646329717277;80.4766507488021;128.23627584554342
52.61958740788271;28.73977485951205;76.49939995625337
133.68885525301738;109.80904270464671;157.56866780138805
58.41900591485304;34.53919336648238;82.2988184632237
161.12665570792564;137.24684315955497;185.0064682562963
8.62702295811803;-15.252789590252632;32.50683550648869
30.518311749830076;6.638499201459414;54.39812429820074
18.005483751852516;-5.874328796518146;41.885296300223175
106.33383376569704;82.45402121732637;130.2136463140677
134.7477173253319;110.86790477696124;158.62752987370257
53.22331774359685;29.34350519522619;77.10313029196752
111.12780155266931;87.24798900429865;135.00761410103996
175.4938301038911;151.61401755552043;199.37364265226176
155.71423458362725;131.83442203525658;179.5940471319979
182.7745192188252;158.89470667045453;206.65433176719586
103.1233597913431;79.24354724297244;127.00317233971377
45.51120575259943;21.631393204228768;69.39101830097009
48.390149234055215;24.510336685684553;72.26996178242588
99.4148385905222;75.53502604215153;123.29465113889286
80.9738195928219;57.09400704445123;104.85363214119256
104.52455277582143;80.64474022745077;128.4043653241921
83.79214987472652;59.91233732635585;107.67196242309718
62.45212081769284;38.57230826932218;86.3319333660635
54.626166136315526;30.746353587944864;78.50597868468618
27.89704096489958;4.017228416528919;51.77685351327024
36.78092495352306;12.9011124051524;60.66073750189372
23.951899416523844;0.07208686815318188;47.83171196489451
27.040237649015282;3.16042510064462;50.92005019738595
10.472564816447893;-13.40724773192277;34.35237736481855
43.615326493262906;19.735513944892244;67.49513904163356
49.91339796357769;26.033585415207025;73.79321051194835
150.10767327848188;126.22786073011122;173.98748582685255
140.42337136057094;116.54355881220027;164.3031839089416
87.20370146655962;63.323888918188956;111.08351401493029
137.99417370555622;114.11436115718556;161.8739862539269
184.8324513488354;160.95263880046474;208.71226389720607
10.557436998309925;-13.322375550060737;34.43724954668059
81.47705564352596;57.59724309515529;105.35686819189662
190.3310031363288;166.45119058795814;214.21081568469947
67.05001286369776;43.170200315327094;90.92982541206842
164.82642301354375;140.94661046517308;188.7062355619144
23.89143154061932;0.011618992248656923;47.77124408898998
76.49862397399197;52.6188114256213;100.37843652236263
194.67105845663207;170.7912459082614;218.55087100500273
95.97501714104969;72.09520459267902;119.85482968942036
57.529528070113564;33.649715521742905;81.40934061848422
137.52020602498052;113.64039347660986;161.4000185733512
151.28832732813623;127.40851477976557;175.1681398765069
186.81559757310603;162.93578502473537;210.6954101214767
127.70867250498033;103.82885995660966;151.58848505335098
12.894510940994012;-10.98530160737665;36.774323489364676
126.97347875109965;103.09366620272898;150.8532912994703
135.80296145676294;111.92314890839228;159.6827740051336
170.6312926588695;146.75148011049885;194.51110520724018
84.92717601737947;61.0473634690088;108.80698856575013
186.74269924539416;162.8628866970235;210.62251179376483
121.29776594814398;97.41795339977331;145.17757849651463
29.12642789209292;5.246615343722258;53.006240440463586
21.723644153068477;-2.156168395302185;45.60345670143914
14.051945318830413;-9.82786722954025;37.93175786720107
67.28468116851037;43.40486862013971;91.16449371688104
47.92215852668142;24.04234597831076;71.80197107505208
28.665144167035564;4.785331618664902;52.54495671540623
172.96525883731374;149.08544628894307;196.8450713856844
17.868402353619757;-6.011410194750905;41.74821490199042
114.7015880750471;90.82177552667643;138.58140062341775
47.983035604153734;24.103223055783072;71.86284815252439
194.7524750721902;170.87266252381954;218.63228762056087
84.92072237111033;61.040909822739664;108.800534919481
155.38544359615216;131.5056310477815;179.26525614452282
35.115839473065726;11.236026924695064;58.995652021436385
26.789565529170076;2.9097529807994142;50.66937807754074
189.2413192865748;165.36150673820413;213.12113183494546
151.54696188349175;127.66714933512108;175.4267744318624
52.96284265232351;29.083030103952847;76.84265520069417
103.8139630310515;79.93415048268083;127.69377557942217
70.63191887956751;46.75210633119684;94.51173142793817
53.029140859675216;29.149328311304554;76.90895340804587
195.32961290658014;171.44980035820947;219.2094254549508
180.24753143053405;156.3677188821634;204.12734397890472
94.83845273609161;70.95864018772095;118.71826528446228
50.619102746063724;26.739290197693062;74.49891529443438
8.276020889450395;-15.603791658920267;32.15583343782106
111.61741633729433;87.73760378892366;135.49722888566498
116.91179303103395;93.03198048266329;140.7916055794046
192.36845561027457;168.4886430619039;216.24826815864523
110.34325792883529;86.46344538046462;134.22307047720594
198.31340095323677;174.4335884048661;222.19321350160743
89.00779584635806;65.1279832979874;112.88760839472873
81.2216942802469;57.34188173187623;105.10150682861756
75.87495782779045;51.99514527941979;99.75477037616112
7.34710314696056;-16.532709401410102;31.226915695331222
72.43532893168337;48.55551638331271;96.31514148005404
155.12651176246416;131.2466992140935;179.00632431083483
128.53492355188817;104.6551110035175;152.41473610025884
110.10359063104873;86.22377808267807;133.98340317941938
39.63900633150004;15.75919378312938;63.51881887987071
183.02921086112474;159.14939831275407;206.9090234094954
158.08757943703776;134.2077668886671;181.96739198540843
109.93903329842051;86.05922075004985;133.81884584679116
38.36027650586223;14.480463957491569;62.2400890542329
24.702085239780622;0.8222726914099603;48.58189778815128
38.387590413892504;14.507777865521842;62.26740296226316
145.0894138969738;121.20960134860314;168.96922644534447
174.04029996730802;150.16048741893735;197.92011251567868
129.75393169783067;105.87411914946;153.63374424620133
84.39318074501303;60.51336819664236;108.27299329338369
114.4094793567328;90.52966680836214;138.28929190510345
148.90634092665505;125.02652837828438;172.7861534750257
181.97258701410536;158.0927744657347;205.85239956247602
31.472678075536678;7.5928655271660155;55.35249062390734
20.29202416739283;-3.5877883809778304;44.17183671576349
74.51059592652491;50.63078337815425;98.39040847489558
83.51273112342389;59.632918575053225;107.39254367179456
185.4159906823758;161.53617813400513;209.29580323074646
123.74706088400174;99.86724833563107;147.6268734323724
160.90376435808056;137.0239518097099;184.78357690645123
48.92837632251099;25.04856377414033;72.80818887088165
95.86394435056012;71.98413180218945;119.74375689893078
148.6429868345381;124.76317428616744;172.52279938290877
55.06355909204427;31.18374654367361;78.94337164041494
23.07005983376067;-0.8097527146099921;46.94987238213133
26.4600158448755;2.5802032965048376;50.339828393246165
164.55783080068795;140.6780182523173;188.43764334905862
42.29902792292349;18.41921537455283;66.17884047129415
144.22397059980923;120.34415805143857;168.1037831481799
111.37811403029473;87.49830148192406;135.25792657866538
51.60812088396097;27.72830833559031;75.48793343233163
12.379305631258456;-11.500506917112206;36.25911817962912
130.9918392976672;107.11202674929655;154.87165184603788
118.552965022031;94.67315247366034;142.43277757040167
24.69320017142919;0.813387623058528;48.57301271979985
41.904294105569015;18.024481557198353;65.78410665393967
19.380401068340888;-4.499411480029774;43.26021361671155
19.582250524552116;-4.297562023818546;43.462063072922774
107.4644515384967;83.58463899012604;131.34426408686735
142.13497575567058;118.25516320729992;166.01478830404125
197.03324620658128;173.15343365821062;220.91305875495195
159.7177620959822;135.83794954761154;183.59757464435287
102.17328022470564;78.29346767633497;126.0530927730763
82.56315946125203;58.68334691288136;106.4429720096227
16.409193797291618;-7.470618751079044;40.28900634566228
180.13318551798451;156.25337296961385;204.01299806635518
57.048156669328314;33.168344120957656;80.92796921769897
15.269195345679039;-8.610617202691623;39.1490078940497
125.25001116535874;101.37019861698808;149.1298237137294
65.83094099985341;41.951128451482745;89.71075354822408
60.64552332884683;36.76571078047617;84.52533587721749
58.15510084278872;34.27528829441806;82.03491339115938
70.94356152016397;47.0637489717933;94.82337406853463
109.99666690100253;86.11685435263186;133.8764794493732
162.88502254312658;139.00520999475592;186.76483509149725
151.01777648950454;127.13796394113388;174.8975890378752
135.12437183489436;111.2445592865237;159.00418438326503
192.2008988045334;168.32108625616274;216.08071135290407
91.01569421702128;67.13588166865061;114.89550676539194
8.467614624986778;-15.412197923383884;32.34742717335744
21.752286635501736;-2.1275259128689257;45.6320991838724
147.9257184012644;124.04590585289372;171.80553094963506
180.78587986935722;156.90606732098655;204.66569241772788
92.9584904829462;69.07867793457554;116.83830303131687
9.694927083289146;-14.184885465081516;33.57473963165981
21.817923408725335;-2.061889139645327;45.697735957096
128.79830215179337;104.9184896034227;152.67811470016403
49.795021381505805;25.915208833135143;73.67483392987647
62.61487093736115;38.73505838899048;86.49468348573181
138.1637779931703;114.28396544479963;162.04359054154096
180.21646116543317;156.3366486170625;204.09627371380384
95.04323382121144;71.16342127284078;118.92304636958211
123.9008445437838;100.02103199541314;147.78065709215446
200.07570231798977;176.1958897696191;223.95551486636043
186.73893934923026;162.8591268008596;210.61875189760093
65.02336865006873;41.14355610169807;88.9031811984394
77.98943926361096;54.109626715240296;101.86925181198163
41.850478399501284;17.970665851130622;65.73029094787195
78.31180599370661;54.43199344533595;102.19161854207728
