y_pred;ci_lower;ci_upper
91.34971;67.57065;115.12877
78.67066;54.8916;102.44972
143.64726;119.8682;167.42632
138.3175;114.538445;162.09656
172.2124;148.43335;195.99146
200.68394;176.90489;224.463
35.384373;11.605314;59.16343
73.28113;49.502068;97.06019
139.21707;115.43801;162.99612
96.79852;73.01946;120.57758
102.366776;78.587715;126.145836
121.49281;97.71375;145.27187
62.907238;39.12818;86.686295
33.629337;9.850279;57.408394
147.4878;123.70873;171.26685
174.86678;151.08772;198.64583
10.949156;-12.829903;34.728214
168.74506;144.966;192.52411
198.4096;174.63055;222.18866
188.26971;164.49066;212.04877
43.217205;19.438147;66.99626
14.3517275;-9.427331;38.130787
44.623318;20.84426;68.402374
120.04051;96.26145;143.81956
158.14082;134.36177;181.91988
32.958984;9.179926;56.738045
67.61185;43.832787;91.39091
193.42479;169.64574;217.20384
91.389595;67.610535;115.168655
177.14223;153.36317;200.92128
167.39464;143.61559;191.17369
130.17287;106.39381;153.95192
178.58215;154.8031;202.3612
166.03691;142.25786;189.81596
164.73747;140.95842;188.51653
97.57651;73.79745;121.35557
146.33058;122.55152;170.10963
181.29547;157.51642;205.07452
88.79999;65.02093;112.57905
122.36723;98.58817;146.14629
131.47478;107.69572;155.25383
102.65683;78.87777;126.43589
59.83303;36.05397;83.61209
132.85991;109.08085;156.63896
60.177555;36.3985;83.95661
160.18224;136.40318;183.96129
8.616345;-15.162713;32.395405
29.448936;5.669878;53.227997
17.138325;-6.6407337;40.91738
97.66693;73.88787;121.44599
134.91345;111.13439;158.6925
54.72777;30.948713;78.50683
117.201904;93.422844;140.98096
174.80678;151.02773;198.58583
155.02725;131.2482;178.8063
185.42554;161.64648;209.20459
101.31406;77.534996;125.09312
45.63542;21.856363;69.41448
49.11928;25.340223;72.89834
97.69453;73.91547;121.47359
80.09666;56.317596;103.87572
104.79549;81.016426;128.57454
84.07644;60.29738;107.8555
62.716736;38.937675;86.4958
58.79543;35.016373;82.574486
27.723398;3.9443398;51.502457
36.490196;12.711138;60.269257
24.552658;0.7735996;48.33172
29.049118;5.2700596;52.82818
16.181135;-7.5979233;39.960194
43.8758;20.096743;67.65486
57.94528;34.16622;81.724335
149.90211;126.123055;173.68117
140.82358;117.04452;164.60263
86.96772;63.18866;110.74678
136.8523;113.073235;160.63135
186.52148;162.74243;210.30054
10.72162;-13.057439;34.50068
79.4238;55.644737;103.20286
188.85846;165.0794;212.63751
65.358;41.57894;89.13706
164.35979;140.58073;188.13884
26.06045;2.2813911;49.839508
79.16001;55.38095;102.93907
193.18988;169.41083;216.96893
93.22458;69.44552;117.00364
56.331917;32.552856;80.11098
138.93738;115.15832;162.71643
151.91925;128.1402;175.6983
187.99963;164.22058;211.77869
128.9509;105.17184;152.72995
15.340939;-8.43812;39.119995
127.051765;103.272705;150.83083
135.43153;111.65247;159.21059
170.1318;146.35275;193.91086
80.54676;56.7677;104.32582
187.38766;163.60861;211.16672
120.30087;96.52181;144.07993
28.576807;4.7977486;52.355865
20.174454;-3.6046047;43.953514
12.694965;-11.084093;36.474022
68.86571;45.086647;92.64477
46.411884;22.632826;70.19094
29.524775;5.745716;53.303833
173.00288;149.22383;196.78194
19.515512;-4.263546;43.29457
115.82834;92.04928;139.60739
46.835068;23.05601;70.61413
197.06326;173.28421;220.84232
83.91971;60.140648;107.69877
154.12292;130.34387;177.90198
33.934937;10.155878;57.713997
