y_pred;ci_lower;ci_upper
129.13304;95.2504;163.01569
64.6879;30.805252;98.57054
148.79431;114.91167;182.67696
127.60975;93.727104;161.4924
173.6293;139.74666;207.51195
202.45958;168.57693;236.34222
46.084415;12.201771;79.96706
59.68471;25.802067;93.56735
106.354256;72.47161;140.23691
86.27367;52.39102;120.15631
102.324715;68.44207;136.20737
119.24288;85.36024;153.12552
66.93099;33.048347;100.81364
23.632177;-10.250467;57.514824
148.02318;114.14053;181.90582
175.41367;141.53102;209.29631
14.81456;-19.068085;48.697205
169.90868;136.02603;203.79132
200.05518;166.17253;233.93782
189.76518;155.88254;223.64783
33.515266;-0.36737823;67.39791
22.551283;-11.331362;56.43393
43.477478;9.594833;77.36012
118.46711;84.584465;152.34976
154.26054;120.3779;188.14319
35.80567;1.923027;69.68832
49.929455;16.04681;83.8121
193.42358;159.54094;227.30623
92.93795;59.055305;126.820595
176.5794;142.69676;210.46205
166.35172;132.46907;200.23436
127.15249;93.269844;161.03513
178.94566;145.06302;212.82831
163.29482;129.41217;197.17746
150.55743;116.67479;184.44008
91.970314;58.08767;125.85296
143.27344;109.39079;177.15608
182.67233;148.78969;216.55498
88.87505;54.99241;122.7577
119.615166;85.73252;153.4978
128.83885;94.95621;162.7215
96.68304;62.800392;130.56567
43.89177;10.009125;77.774414
136.20132;102.31868;170.08397
45.018597;11.135952;78.901245
158.83113;124.94849;192.71378
40.060417;6.1777725;73.94306
93.520546;59.6379;127.40319
132.5586;98.67595;166.44124
57.84696;23.964314;91.7296
75.55092;41.668274;109.43356
171.9115;138.02885;205.79414
154.68887;120.80623;188.57152
185.5952;151.71255;219.47784
84.5153;50.632652;118.39794
38.374886;4.492241;72.25753
40.535156;6.6525116;74.4178
100.2118;66.329155;134.09445
83.95635;50.073708;117.839
93.24488;59.362236;127.127525
68.25184;34.369194;102.13448
45.581757;11.699112;79.4644
50.9596;17.076954;84.84224
30.016039;-3.8666058;63.89868
31.872278;-2.0103664;65.75492
19.079268;-14.803377;52.961914
30.132658;-3.7499866;64.015305
30.340992;-3.5416527;64.22363
45.27534;11.392696;79.15799
149.07283;115.190186;182.95547
136.71039;102.82774;170.59303
82.06066;48.178017;115.943306
136.55685;102.67421;170.4395
187.30069;153.41805;221.18333
25.064428;-8.818216;58.947075
64.63936;30.756714;98.522
190.26144;156.3788;224.14409
57.13193;23.249287;91.01457
165.8585;131.97586;199.74115
74.47712;40.594475;108.359764
183.57935;149.6967;217.46199
85.60088;51.71824;119.48353
57.78001;23.897366;91.66266
136.05438;102.17174;169.93703
150.7156;116.83296;184.59825
182.53851;148.65587;216.42116
92.71061;58.827965;126.593254
13.53788;-20.344765;47.420525
122.48989;88.60725;156.37253
137.85156;103.96892;171.7342
154.55476;120.67212;188.43741
69.040436;35.15779;102.92308
189.3604;155.47775;223.24304
118.76788;84.88524;152.65053
17.406412;-16.476233;51.289055
28.168135;-5.71451;62.05078
62.130634;28.24799;96.013275
39.053844;5.1712;72.93649
35.787994;1.9053497;69.67064
171.60403;137.72139;205.48668
25.196651;-8.685993;59.079296
109.80685;75.9242;143.68948
52.349957;18.467312;86.232605
197.26564;163.383;231.14828
75.02677;41.144127;108.90942
30.275282;-3.6073627;64.15793
22.720581;-11.162064;56.603226
191.60541;157.72276;225.48805
145.8324;111.94975;179.71504
52.64935;18.766705;86.532
91.71227;57.829628;125.59492
61.351727;27.469082;95.234375
34.601788;0.7191429;68.484436
198.45361;164.57097;232.33626
176.94382;143.06117;210.82646
85.988594;52.10595;119.87124
51.27817;17.395527;85.16081
8.760479;-25.122166;42.643124
117.170944;83.2883;151.05359
108.653465;74.77082;142.5361
196.48276;162.60011;230.3654
107.89219;74.009544;141.77484
197.05206;163.16942;230.93471
85.08674;51.204094;118.96938
72.83164;38.948997;106.71429
62.24988;28.367237;96.13252
9.210217;-24.672428;43.09286
75.45259;41.569946;109.335236
115.38872;81.50607;149.27136
110.920906;77.03826;144.80356
37.61709;3.7344437;71.49973
181.47124;147.5886;215.35388
157.82788;123.94524;191.71053
98.121925;64.23928;132.00458
36.278095;2.3954506;70.160736
29.84023;-4.0424137;63.722878
25.890148;-7.9924965;59.772793
140.68823;106.80559;174.57088
171.58238;137.69974;205.46503
129.52713;95.644485;163.40977
99.06678;65.184135;132.94943
114.82322;80.940575;148.70587
150.2147;116.33206;184.09735
175.96587;142.08322;209.84851
28.311209;-5.571436;62.193855
21.714056;-12.168589;55.596703
69.99252;36.10988;103.87517
81.2298;47.347153;115.11244
184.46817;150.58553;218.35081
111.57673;77.694084;145.45938
160.0251;126.142456;193.90775
70.4696;36.586952;104.35224
91.82506;57.942413;125.7077
153.02695;119.1443;186.90959
66.638405;32.75576;100.52105
21.016926;-12.865719;54.89957
27.572628;-6.3100166;61.455273
159.51727;125.63463;193.39992
31.762045;-2.1205997;65.64469
144.53493;110.65228;178.41757
100.32434;66.441696;134.20699
50.58229;16.699646;84.464935
133.15054;99.2679;167.03319
116.131035;82.24839;150.01367
29.497894;-4.3847504;63.38054
42.75564;8.872993;76.63828
26.200544;-7.6821003;60.08319
20.458956;-13.423689;54.3416
91.31371;57.43107;125.19636
139.60263;105.719986;173.48528
197.75601;163.87337;231.63866
159.3581;125.47545;193.24074
106.81212;72.929474;140.69476
75.51812;41.635475;109.400764
10.980675;-22.90197;44.86332
177.45737;143.57472;211.34001
53.79527;19.912624;87.67792
16.482616;-17.400028;50.36526
123.77996;89.897316;157.6626
57.68907;23.806427;91.57172
69.95118;36.068535;103.833824
42.57004;8.687397;76.45268
58.11729;24.234646;91.99994
114.44279;80.56014;148.32544
164.09706;130.21442;197.9797
149.50809;115.62544;183.39073
132.89775;99.01511;166.7804
194.54901;160.66637;228.43166
88.93405;55.051407;122.816696
11.021298;-22.861347;44.903942
23.764229;-10.118416;57.646873
148.28708;114.404434;182.16972
178.48474;144.6021;212.36739
85.26028;51.377632;119.14292
27.952356;-5.9302883;61.835
101.71258;67.82993;135.59521
48.622387;14.739742;82.505035
51.631924;17.749279;85.51457
112.47798;78.59534;146.36063
177.66591;143.78326;211.54855
79.898674;46.01603;113.78132
121.36721;87.484566;155.24985
200.09924;166.2166;233.98189
189.35674;155.47409;223.23938
68.46404;34.581398;102.34669
64.72219;30.839546;98.604836
40.268967;6.386322;74.15161
72.96149;39.078842;106.84413
198.47125;164.58861;232.3539
197.4447;163.56206;231.32735
124.65874;90.77609;158.54138
94.60278;60.72014;128.48543
151.2245;117.34186;185.10715
39.26752;5.3848763;73.15016
145.17133;111.28868;179.05397
47.140434;13.25779;81.02308
31.929148;-1.9534969;65.81179
30.615183;-3.2674618;64.497826
152.59377;118.71112;186.47641
157.26247;123.37982;191.14511
186.32367;152.44102;220.20631
40.775482;6.8928375;74.65813
156.75606;122.87341;190.6387
147.36646;113.48381;181.2491
188.17189;154.28925;222.05453
13.536274;-20.34637;47.41892
58.2829;24.400257;92.16554
20.67949;-13.2031555;54.562134
20.646807;-13.235838;54.52945
25.724707;-8.157938;59.607353
57.55898;23.676334;91.44162
175.34488;141.46223;209.22752
92.01523;58.132584;125.89787
81.35369;47.471046;115.236336
156.98396;123.10132;190.86661
136.20242;102.31978;170.08507
17.756386;-16.126259;51.63903
66.11979;32.237144;100.00243
53.35908;19.476437;87.24173
104.786476;70.90383;138.66913
75.29142;41.408775;109.174065
135.97469;102.09204;169.85733
106.99767;73.11503;140.88031
137.59624;103.71359;171.47888
14.016172;-19.866472;47.89882
63.148563;29.265919;97.031204
75.9213;42.03866;109.80395
93.545555;59.66291;127.4282
102.62925;68.746605;136.5119
66.02268;32.140038;99.90533
162.11281;128.23016;195.99545
144.49124;110.6086;178.37389
33.284397;-0.5982475;67.16704
196.47131;162.58867;230.35396
131.00876;97.126114;164.8914
21.004084;-12.878561;54.886726
26.994944;-6.887701;60.877586
183.53311;149.65047;217.41576
111.2924;77.40975;145.17505
182.78932;148.90668;216.67197
77.787025;43.90438;111.66967
181.96313;148.08049;215.84578
32.17104;-1.7116051;66.05368
130.50133;96.61868;164.38397
149.99187;116.10922;183.87451
115.02645;81.14381;148.90909
74.643394;40.76075;108.52604
115.43426;81.55161;149.3169
22.581858;-11.300787;56.4645
136.68492;102.80228;170.56757
121.252045;87.3694;155.13469
27.82865;-6.053995;61.711296
36.17669;2.2940445;70.05933
27.050802;-6.8318424;60.93345
189.63493;155.75229;223.51758
177.25137;143.36873;211.13402
107.66239;73.77975;141.54504
10.664875;-23.21777;44.54752
171.85796;137.97531;205.7406
197.25851;163.37587;231.14116
99.40594;65.52329;133.28857
48.45698;14.574337;82.33963
19.22769;-14.654955;53.110336
12.000504;-21.882141;45.88315
46.775547;12.892902;80.65819
30.68525;-3.1973953;64.567894
62.774517;28.891872;96.657166
43.90583;10.023186;77.788475
37.283115;3.4004707;71.16576
160.1499;126.26726;194.03255
10.823073;-23.05957;44.70572
167.38702;133.50438;201.26967
77.224525;43.34188;111.10717
152.99786;119.11522;186.88051
150.05751;116.174866;183.94016
36.712875;2.8302307;70.59552
72.81156;38.928917;106.69421
45.18748;11.304836;79.07013
93.474915;59.59227;127.35756
183.68272;149.80008;217.56537
15.086707;-18.795937;48.969353
152.59308;118.710434;186.47572
190.3295;156.44685;224.21214
169.90997;136.02733;203.79262
84.65281;50.770164;118.53545
70.4926;36.609955;104.375244
173.67839;139.79575;207.56104
24.837603;-9.045042;58.720245
142.15984;108.27719;176.04248
119.02535;85.14271;152.90799
