Date;y_true;y_pred;residual
2023-02-28;153.0;116.97601868920012;36.02398131079988
2023-02-28;57.0;63.870198015069604;-6.8701980150696045
2023-02-28;157.0;150.06461490052087;6.935385099479134
2023-02-28;125.0;124.6463892327301;0.35361076726989893
2023-02-28;174.0;169.99568894324312;4.004311056756876
2023-02-28;199.0;199.97066976016723;-0.9706697601672261
2023-02-28;58.0;47.50573421172356;10.494265788276437
2023-02-28;51.0;62.87265109458953;-11.872651094589528
2023-02-28;128.0;118.51774536298055;9.482254637019452
2023-02-28;79.0;87.35664316340205;-8.356643163402055
2023-02-28;115.0;101.19724116452069;13.80275883547931
2023-02-28;100.0;124.09090738628265;-24.09090738628265
2023-02-28;103.0;79.06721516165885;23.93278483834115
2023-02-28;27.0;22.380626216600213;4.619373783399787
2023-02-28;161.0;147.18918914441124;13.810810855588755
2023-02-28;171.0;170.88725128079315;0.11274871920684859
2023-02-28;102.0;12.10806235311024;89.89193764688976
2023-02-28;177.0;171.9150509378122;5.084949062187803
2023-02-28;197.0;199.28617622217993;-2.2861762221799324
2023-02-28;188.0;188.43254197904773;-0.43254197904772695
2023-02-28;13.0;34.00876251161587;-21.00876251161587
2023-02-28;3.0;31.087138241207654;-28.087138241207654
2023-02-28;19.0;43.05772338261983;-24.057723382619827
2023-02-28;156.0;120.99485825741534;35.005141742584655
2023-02-28;151.0;149.8251904097531;1.1748095902468947
2023-02-28;41.0;42.652008141869175;-1.6520081418691746
2023-02-28;8.0;50.28107568196105;-42.28107568196105
2023-02-28;190.0;194.477464448704;-4.477464448704012
2023-02-28;77.0;97.66858914751258;-20.668589147512577
2023-02-28;96.0;175.10584275346594;-79.10584275346594
2023-02-28;168.0;163.9574295960558;4.042570403944211
2023-02-28;123.0;126.45358969584834;-3.4535896958483363
2023-02-28;172.0;172.25786139516939;-0.25786139516938533
2023-02-28;155.0;161.90273790754347;-6.902737907543468
2023-02-28;187.0;159.63295395382357;27.367046046176426
2023-02-28;107.0;97.07451618150915;9.925483818490846
2023-02-28;147.0;141.5956582219458;5.404341778054203
2023-02-28;179.0;181.4735591065535;-2.4735591065534948
2023-02-28;83.0;85.40091977577687;-2.4009197757768703
2023-02-28;108.0;115.18548037983824;-7.185480379838239
2023-02-28;127.0;127.75254214569821;-0.7525421456982144
2023-02-28;92.0;93.26521726553024;-1.2652172655302394
2023-02-28;14.0;44.93667888072255;-30.936678880722553
2023-02-28;129.0;127.61798899924591;1.3820110007540904
2023-02-28;1.0;44.0438674234711;-43.0438674234711
2023-02-28;150.0;154.39595207600075;-4.3959520760007536
2023-02-28;24.0;42.1182584127244;-18.1182584127244
2023-02-28;73.0;95.33785618365012;-22.337856183650118
2023-02-28;126.0;132.2102298690564;-6.2102298690564055
2023-02-28;31.0;56.17621078358118;-25.176210783581183
2023-02-28;114.0;75.17567580131174;38.82432419868826
2023-02-28;165.0;175.28357694464668;-10.283576944646683
2023-02-28;149.0;149.68489188806157;-0.6848918880615713
2023-02-28;185.0;182.5592436064885;2.440756393511492
2023-02-28;74.0;86.05120329336171;-12.05120329336171
2023-02-28;19.0;43.370608298437084;-24.370608298437084
2023-02-28;66.0;37.38972477981533;28.61027522018467
2023-02-28;86.0;96.74378000802392;-10.743780008023919
2023-02-28;106.0;79.4234736549912;26.5765263450088
2023-02-28;9.0;96.6950971748372;-87.6950971748372
2023-02-28;28.0;67.72764597807878;-39.72764597807878
2023-02-28;30.0;46.753445787627086;-16.753445787627086
2023-02-28;50.0;56.17784178909862;-6.177841789098622
2023-02-28;34.0;27.997276936900306;6.002723063099694
2023-02-28;10.0;33.96827322380227;-23.96827322380227
2023-02-28;31.0;17.44768523709697;13.55231476290303
2023-02-28;45.0;32.85118895504091;12.14881104495909
2023-02-28;25.0;31.19030645540478;-6.19030645540478
2023-02-28;22.0;47.127761298063746;-25.127761298063746
2023-02-28;154.0;148.13499794207692;5.865002057923078
2023-02-28;140.0;141.01305812237314;-1.0130581223731383
2023-02-28;61.0;81.68174462766027;-20.681744627660265
2023-02-28;131.0;132.3115909398383;-1.311590939838311
2023-02-28;184.0;185.19998360468142;-1.199983604681421
2023-02-28;93.0;23.4944168329964;69.5055831670036
2023-02-28;43.0;68.69415154979339;-25.69415154979339
2023-02-28;183.0;189.34106899588562;-6.341068995885621
2023-02-28;52.0;54.62490654312878;-2.6249065431287804
2023-02-28;173.0;166.76893320903875;6.2310667909612505
2023-02-28;70.0;69.24744790361461;0.7525520963853864
2023-02-28;194.0;185.97740231635296;8.022597683647035
2023-02-28;75.0;87.36909079460138;-12.369090794601377
2023-02-28;47.0;56.14743536488339;-9.147435364883393
2023-02-28;139.0;134.4315593261079;4.568440673892098
2023-02-28;135.0;148.86006990872448;-13.860069908724483
2023-02-28;178.0;182.652036048633;-4.6520360486329935
2023-02-28;144.0;88.11833980193926;55.88166019806074
2023-02-28;9.0;12.782070315671767;-3.782070315671767
2023-02-28;93.0;121.8677779193698;-28.8677779193698
2023-02-28;143.0;136.43786005189403;6.5621399481059655
2023-02-28;164.0;168.0339012934664;-4.033901293466414
2023-02-28;101.0;68.21218674725253;32.78781325274747
2023-02-28;186.0;186.77848487916387;-0.7784848791638694
2023-02-28;119.0;115.68042124138648;3.319578758613517
2023-02-28;28.0;27.305791591788058;0.6942084082119422
2023-02-28;61.0;16.427769621622048;44.57223037837795
2023-02-28;170.0;72.57211629634018;97.42788370365982
2023-02-28;33.0;40.655171038108;-7.655171038108001
2023-02-28;18.0;35.21145640011335;-17.21145640011335
2023-02-28;163.0;168.84346083252555;-5.843460832525551
