iteration;train_RMSE;val_RMSE
77;15.41379390510236;17.52791598305199
78;15.401257394373497;17.521322831731
79;15.391053707545195;17.515588358814913
80;15.381437551328176;17.511102712404295
81;15.37197426764239;17.50477610394729
82;15.364469871712904;17.499714627884988
83;15.35583437656855;17.49466494140738
84;15.34771710657042;17.489797416132003
85;15.340822245682602;17.48587934690222
86;15.330800165888393;17.480877395053508
87;15.32226474275334;17.47465926607221
88;15.314206394434027;17.470700639983004
89;15.30691672545713;17.467411498050556
90;15.298997813842773;17.46254633486808
91;15.292991415980532;17.458367147004573
92;15.285483302088654;17.453460271312917
93;15.278587336904247;17.4502250169745
94;15.271791503866856;17.445963132071086
95;15.263493829916655;17.44182051779385
96;15.255279462955942;17.437045953018973
97;15.24746620687598;17.43400848463237
98;15.240720058325794;17.429550400577646
99;15.233606969751262;17.427330577130544
100;15.225821849333999;17.42186396278172
101;15.21931935708667;17.418055747783093
102;15.210858235124805;17.41601885626348
103;15.203907410234363;17.412443735364892
104;15.198261465587441;17.410805725306318
105;15.192929519048493;17.407441328666398
106;15.186647737573756;17.405036172347778
107;15.18003409983764;17.40085982893344
108;15.174363652393552;17.396269958071493
109;15.168773971157208;17.39283275924333
110;15.160806695003863;17.39023824738825
111;15.156036830254468;17.386531797083467
112;15.150902925512051;17.38465660166429
113;15.145657731997884;17.384004370357736
114;15.142445089529735;17.382685828039687
115;15.137469967060749;17.38108570229719
116;15.133320625818529;17.380047776241327
117;15.129021650836007;17.378442737696208
118;15.123561717523978;17.37493194963931
119;15.117482889713445;17.37149253096853
120;15.112974841123764;17.370044888651424
121;15.1078720059498;17.36689556624145
122;15.103771848048886;17.365410153477576
123;15.099337512856886;17.364037452364354
124;15.095790062599006;17.362191879649544
125;15.090695757525006;17.358814721510225
126;15.086265776136768;17.358080702069675
127;15.08227522054424;17.35665865980694
128;15.0784264530875;17.35589916536559
129;15.074094731430613;17.353925125944272
130;15.068686706094496;17.35239183379381
131;15.06586670652737;17.350828337583145
132;15.060411932775029;17.34687620662696
133;15.056114727834348;17.344969987336906
134;15.052400308600467;17.34406492769785
135;15.047661142464566;17.34293587646224
136;15.04161878389379;17.341413646633978
137;15.035741921596394;17.3370608161384
138;15.031843532884263;17.335571509401866
139;15.026896258097265;17.33332359762455
140;15.02374739353904;17.331529607040483
141;15.017293279462638;17.32994549677617
142;15.012253341166756;17.328272256858025
143;15.00798629398603;17.326524582289416
144;15.003539447219024;17.324964774377396
145;15.000564990222623;17.32347777396831
146;14.994454855769607;17.32120018069411
147;14.99032161357005;17.318934337485356
148;14.984352418744608;17.3192951518599
149;14.980213637375925;17.31699826258839
150;14.976129450899665;17.31478945362487
151;14.972001474507536;17.31386875438301
152;14.968361882435829;17.313218543821957
153;14.96490458633715;17.312080783999317
154;14.960593725261859;17.310283922112337
155;14.958370656606828;17.309309399809884
156;14.95520047284635;17.307540384429203
157;14.9533694389952;17.307399712818064
158;14.950167175107651;17.30707884329336
159;14.946799440125645;17.30553001153069
160;14.942244724554191;17.302129062362887
161;14.93842403704578;17.301680108569396
162;14.933819151580723;17.29966101265115
163;14.930380776066405;17.299205292959016
164;14.92717565168052;17.297535781949072
165;14.924026462767182;17.295709925865513
166;14.920433877502957;17.29459246584998
167;14.914914860028366;17.293993150409744
168;14.912243389189678;17.291468959787732
169;14.908132977854043;17.289384297219968
170;14.9050931572249;17.288645988802568
171;14.901697254926871;17.287625984979424
172;14.896659715502317;17.285051901058814
173;14.89447207815336;17.28469573784369
174;14.88991658255621;17.282152076428254
175;14.886895194424755;17.282031994549836
176;14.884726200308108;17.281572455632936
177;14.880333936532283;17.27791516361416
178;14.877440136880818;17.2766871704716
179;14.873012462169571;17.276194606619626
180;14.869064478084983;17.27555640014359
181;14.866191361017938;17.27423696268208
182;14.863431398108645;17.274604079765304
183;14.859890740521546;17.272540874430238
184;14.855482809118474;17.273473844255495
185;14.85310663090116;17.27324295569614
186;14.849217203632124;17.271001699674468
187;14.846753951126546;17.270098134156115
188;14.842677477538697;17.268819904273126
189;14.839346461881972;17.266358508174704
190;14.835388823967497;17.26457770501448
191;14.832187490839678;17.263040506617017
192;14.827684446732501;17.258874138319804
193;14.82433268274638;17.256438869289042
194;14.821558667462094;17.25549019700468
195;14.817560112923058;17.254002584598293
196;14.813506911431473;17.253878947080945
197;14.809879861931975;17.251994037172384
198;14.806897125779722;17.250816619966024
199;14.80440386009763;17.250324661577007
200;14.800894340078184;17.250385149020637
201;14.796379682929555;17.25027156686836
202;14.79279023359814;17.24764082184443
203;14.790386564098894;17.24758032477642
204;14.787599908712568;17.24704861363922
205;14.784483026820196;17.245805649700625
206;14.781470764155005;17.245040600856882
207;14.778366536362523;17.243503677843734
208;14.774472779029;17.244160551028653
209;14.771759165692043;17.24384119411022
210;14.768890843744051;17.245554222629682
211;14.764418750485023;17.2456543905384
212;14.760404018714215;17.244495365194464
213;14.7569461879444;17.244023396360912
214;14.754173472597405;17.244093990811436
215;14.751692952404182;17.24358032554379
216;14.748676088939158;17.242829970242905
217;14.746389624804456;17.242488399846525
218;14.74301378670173;17.241285453372672
219;14.73969380820404;17.238314374055964
220;14.73652133817402;17.237512000679402
221;14.733712604330414;17.23552036603844
222;14.730622098702407;17.23406870210951
223;14.72805574481921;17.23324258481981
224;14.724625311838803;17.232228720634772
225;14.721812208331924;17.231033804778047
226;14.719588083190795;17.230434297195742
227;14.716413379722043;17.231358781651767
228;14.713308033667042;17.231422026956135
229;14.711168787563555;17.230907311087265
230;14.707557140731323;17.2286295929111
231;14.704337788827168;17.22679912551743
232;14.702170601309621;17.226494253046315
233;14.699259955572677;17.225519028709304
234;14.696230926118563;17.223501774583752
235;14.69263314257051;17.220357294742524
236;14.689047807832356;17.21975270251738
237;14.686740833616346;17.219113077389732
238;14.684315594117923;17.218715151242918
239;14.680984447426738;17.21874881709367
240;14.679001263112196;17.218314522566633
241;14.675524954553687;17.216585989120574
242;14.672547214759849;17.215468780709354
243;14.669412912253902;17.21347055448596
244;14.66809141551595;17.213551377034555
245;14.66573125354592;17.21344496059979
246;14.661670520729775;17.211726715575026
247;14.659182783966845;17.21154147703707
248;14.654615327777671;17.210542501755164
249;14.651455384463219;17.21036331327213
250;14.649118571425424;17.210200290550254
251;14.646598447391497;17.209872219482936
252;14.643497297730429;17.20626706772076
253;14.641244383059165;17.204374919823415
254;14.639112909422007;17.203594550360584
255;14.636621338619085;17.20271035841898
256;14.633602583356515;17.201211441429095
257;14.631290388615104;17.200719412324823
258;14.627959143436374;17.199800021593397
259;14.625990611988373;17.19983170229683
260;14.622630673597616;17.199280314915303
261;14.618284440378124;17.197845816027396
262;14.616512024363967;17.197191892902797
263;14.614263411715243;17.197591665354604
264;14.610904303183895;17.196619521224974
265;14.607244584222336;17.196924249153856
266;14.605142723571738;17.196568957440107
267;14.602286841087006;17.196127360733076
268;14.600365668917538;17.19574103858886
269;14.59767899176571;17.194263765140086
270;14.594442463395358;17.195766658825246
271;14.591133882270801;17.194521336327988
272;14.588816369426494;17.19647187455639
273;14.585738261866748;17.196157699800924
274;14.582835471269071;17.19559945238363
275;14.580854486703863;17.1955246134899
276;14.577902652587698;17.195496970212545
277;14.574810926872946;17.195540120674814
278;14.571687427094242;17.19530076908892
279;14.56865592432953;17.194967019766597
280;14.566051129056634;17.194132280978096
281;14.56405441710362;17.193542949868306
282;14.560048847013421;17.1916028694035
283;14.557193320993054;17.19102491642349
284;14.554316700593727;17.190857663861436
285;14.552494003976122;17.190106356070935
286;14.549099384276742;17.188384428980235
287;14.546694412218375;17.187663367141184
288;14.544152289340053;17.186155042687627
289;14.541793272317355;17.18582988563613
290;14.539492702726621;17.18498188488011
291;14.536075904852845;17.18294772681256
292;14.533482997585214;17.182364759510563
293;14.53108891584754;17.181799316310258
294;14.528739836190136;17.18091467750624
295;14.52660036797467;17.180198025948922
296;14.525607139035742;17.180148763491452
297;14.523804254994053;17.17944017826926
298;14.520335503832461;17.179505639272193
299;14.517520437517355;17.178644503456617
