y_pred;ci_lower;ci_upper
122.859245;89.07002;156.64847
66.20601;32.416782;99.99524
143.15999;109.37076;176.94922
118.41273;84.623505;152.20195
168.74695;134.95772;202.53618
198.67241;164.88318;232.46164
46.606903;12.817677;80.39613
60.98617;27.196945;94.7754
97.81256;64.02333;131.60179
86.08847;52.299244;119.8777
97.03975;63.250523;130.82898
118.70511;84.91588;152.49434
64.70229;30.913067;98.491516
22.630966;-11.15826;56.420193
145.54114;111.75191;179.33037
170.97571;137.18648;204.76494
14.523127;-19.2661;48.312355
166.77014;132.98091;200.55937
197.62178;163.83255;231.41101
186.82317;153.03394;220.6124
37.035786;3.2465591;70.82501
23.60488;-10.184347;57.394104
42.508972;8.719746;76.2982
116.237625;82.448395;150.02686
150.17111;116.38188;183.96034
38.74745;4.9582253;72.53668
49.499165;15.709938;83.28839
187.36832;153.57909;221.15755
93.26368;59.474453;127.0529
172.47699;138.68776;206.26622
164.01907;130.22984;197.8083
125.09267;91.30344;158.8819
172.44524;138.656;206.23447
160.49207;126.702835;194.2813
148.41956;114.630325;182.20879
92.20865;58.419422;125.99788
139.55904;105.769806;173.34827
179.78056;145.99133;213.5698
89.31404;55.524815;123.10327
115.36335;81.57413;149.15257
125.515976;91.726746;159.3052
94.47296;60.683735;128.26219
45.336517;11.547291;79.12575
133.73242;99.94319;167.52165
41.976715;8.187489;75.765945
157.0085;123.21927;190.79773
40.4248;6.6355743;74.21403
92.43701;58.647785;126.22624
130.31343;96.5242;164.10266
57.525352;23.736126;91.314575
80.805954;47.016727;114.595184
168.81186;135.02263;202.60109
150.56805;116.778824;184.35728
181.64597;147.85674;215.4352
82.52446;48.735233;116.31369
38.144993;4.3557663;71.93422
38.699474;4.910248;72.4887
95.87616;62.086933;129.66539
81.36515;47.575924;115.15437
89.474396;55.68517;123.263626
71.15749;37.368267;104.94672
47.09896;13.309734;80.88818
54.770565;20.981339;88.55979
28.932402;-4.856825;62.721626
31.83811;-1.9511166;65.627335
18.575811;-15.213415;52.365036
30.822538;-2.9666882;64.61176
28.622747;-5.166479;62.411972
46.041145;12.251919;79.83037
147.0948;113.30557;180.88403
134.98373;101.1945;168.77296
79.32994;45.540714;113.11917
133.20944;99.42021;166.99867
182.1352;148.34596;215.92442
21.829021;-11.960205;55.618248
66.082504;32.293278;99.871735
185.12752;151.33829;218.91675
57.25853;23.469303;91.04776
163.54028;129.75105;197.32951
73.18309;39.393864;106.97232
